old_path,new_path,old_relative_path,new_relative_path,number,date,version,reason,status
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/optimizer.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/962_20260711_v05_optimizer_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/optimizer.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/962_20260711_v05_optimizer_data.json,962,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/optimizer.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/963_20260711_v05_optimizer_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/optimizer.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/963_20260711_v05_optimizer_meta.json,963,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/parser.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/964_20260711_v05_parser_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/parser.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/964_20260711_v05_parser_data.json,964,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/parser.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/965_20260711_v05_parser_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/parser.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/965_20260711_v05_parser_meta.json,965,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/runtime.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/966_20260711_v05_runtime_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/runtime.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/966_20260711_v05_runtime_data.json,966,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/runtime.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/967_20260711_v05_runtime_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/runtime.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/967_20260711_v05_runtime_meta.json,967,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/sandbox.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/968_20260711_v05_sandbox_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/sandbox.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/968_20260711_v05_sandbox_data.json,968,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/sandbox.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/969_20260711_v05_sandbox_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/sandbox.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/969_20260711_v05_sandbox_meta.json,969,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/tests.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/970_20260711_v05_tests_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/tests.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/970_20260711_v05_tests_data.json,970,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/tests.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/971_20260711_v05_tests_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/tests.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/971_20260711_v05_tests_meta.json,971,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/utils.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/972_20260711_v05_utils_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/utils.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/972_20260711_v05_utils_data.json,972,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/utils.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/973_20260711_v05_utils_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/utils.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/973_20260711_v05_utils_meta.json,973,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/visitor.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/974_20260711_v05_visitor_data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/visitor.data.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/974_20260711_v05_visitor_data.json,974,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/visitor.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/jinja2/975_20260711_v05_visitor_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/visitor.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/jinja2/975_20260711_v05_visitor_meta.json,975,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/__init__.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/976_20260711_v05_init_data.json,99_quarantine/unused_generated/mypy_cache/3.11/json/__init__.data.json,99_quarantine/unused_generated/mypy_cache/3.11/json/976_20260711_v05_init_data.json,976,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/__init__.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/977_20260711_v05_init_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/json/__init__.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/json/977_20260711_v05_init_meta.json,977,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/decoder.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/978_20260711_v05_decoder_data.json,99_quarantine/unused_generated/mypy_cache/3.11/json/decoder.data.json,99_quarantine/unused_generated/mypy_cache/3.11/json/978_20260711_v05_decoder_data.json,978,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/decoder.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/979_20260711_v05_decoder_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/json/decoder.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/json/979_20260711_v05_decoder_meta.json,979,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/encoder.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/980_20260711_v05_encoder_data.json,99_quarantine/unused_generated/mypy_cache/3.11/json/encoder.data.json,99_quarantine/unused_generated/mypy_cache/3.11/json/980_20260711_v05_encoder_data.json,980,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/encoder.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/json/981_20260711_v05_encoder_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/json/encoder.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/json/981_20260711_v05_encoder_meta.json,981,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/keyword.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/982_20260711_v05_keyword_data.json,99_quarantine/unused_generated/mypy_cache/3.11/keyword.data.json,99_quarantine/unused_generated/mypy_cache/3.11/982_20260711_v05_keyword_data.json,982,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/keyword.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/983_20260711_v05_keyword_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/keyword.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/983_20260711_v05_keyword_meta.json,983,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/logging/__init__.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/logging/984_20260711_v05_init_data.json,99_quarantine/unused_generated/mypy_cache/3.11/logging/__init__.data.json,99_quarantine/unused_generated/mypy_cache/3.11/logging/984_20260711_v05_init_data.json,984,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/logging/__init__.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/logging/985_20260711_v05_init_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/logging/__init__.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/logging/985_20260711_v05_init_meta.json,985,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/__init__.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/986_20260711_v05_init_data.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/__init__.data.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/986_20260711_v05_init_data.json,986,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/__init__.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/987_20260711_v05_init_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/__init__.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/987_20260711_v05_init_meta.json,987,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_native.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/988_20260711_v05_native_data.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_native.data.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/988_20260711_v05_native_data.json,988,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_native.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/989_20260711_v05_native_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_native.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/989_20260711_v05_native_meta.json,989,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_speedups.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/990_20260711_v05_speedups_data.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_speedups.data.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/990_20260711_v05_speedups_data.json,990,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_speedups.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/991_20260711_v05_speedups_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/_speedups.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/markupsafe/991_20260711_v05_speedups_meta.json,991,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/marshal.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/992_20260711_v05_marshal_data.json,99_quarantine/unused_generated/mypy_cache/3.11/marshal.data.json,99_quarantine/unused_generated/mypy_cache/3.11/992_20260711_v05_marshal_data.json,992,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/marshal.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/993_20260711_v05_marshal_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/marshal.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/993_20260711_v05_marshal_meta.json,993,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/math.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/994_20260711_v05_math_data.json,99_quarantine/unused_generated/mypy_cache/3.11/math.data.json,99_quarantine/unused_generated/mypy_cache/3.11/994_20260711_v05_math_data.json,994,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/math.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/995_20260711_v05_math_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/math.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/995_20260711_v05_math_meta.json,995,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/__init__.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/996_20260711_v05_init_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/__init__.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/996_20260711_v05_init_data.json,996,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/__init__.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/997_20260711_v05_init_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/__init__.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/997_20260711_v05_init_meta.json,997,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_afm.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/998_20260711_v05_afm_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_afm.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/998_20260711_v05_afm_data.json,998,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_afm.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/999_20260711_v05_afm_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_afm.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/999_20260711_v05_afm_meta.json,999,20260711,v05,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/__init__.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/950_20260711_v06_init_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/__init__.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/950_20260711_v06_init_data.json,950,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/__init__.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/951_20260711_v06_init_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/__init__.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/951_20260711_v06_init_meta.json,951,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/deprecation.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/952_20260711_v06_deprecation_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/deprecation.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/952_20260711_v06_deprecation_data.json,952,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/deprecation.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/953_20260711_v06_deprecation_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/deprecation.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_api/953_20260711_v06_deprecation_meta.json,953,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_docstring.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/954_20260711_v06_docstring_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_docstring.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/954_20260711_v06_docstring_data.json,954,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_docstring.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/955_20260711_v06_docstring_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_docstring.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/955_20260711_v06_docstring_meta.json,955,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_enums.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/956_20260711_v06_enums_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_enums.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/956_20260711_v06_enums_data.json,956,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_enums.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/957_20260711_v06_enums_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_enums.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/957_20260711_v06_enums_meta.json,957,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/958_20260711_v06_mathtext_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/958_20260711_v06_mathtext_data.json,958,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/959_20260711_v06_mathtext_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/959_20260711_v06_mathtext_meta.json,959,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext_data.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/960_20260711_v06_mathtext_data_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext_data.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/960_20260711_v06_mathtext_data_data.json,960,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext_data.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/961_20260711_v06_mathtext_data_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_mathtext_data.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/961_20260711_v06_mathtext_data_meta.json,961,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_pylab_helpers.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/962_20260711_v06_pylab_helpers_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_pylab_helpers.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/962_20260711_v06_pylab_helpers_data.json,962,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_pylab_helpers.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/963_20260711_v06_pylab_helpers_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_pylab_helpers.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/963_20260711_v06_pylab_helpers_meta.json,963,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_tri.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/964_20260711_v06_tri_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_tri.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/964_20260711_v06_tri_data.json,964,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_tri.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/965_20260711_v06_tri_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/_tri.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/965_20260711_v06_tri_meta.json,965,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/artist.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/966_20260711_v06_artist_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/artist.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/966_20260711_v06_artist_data.json,966,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/artist.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/967_20260711_v06_artist_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/artist.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/967_20260711_v06_artist_meta.json,967,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/__init__.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/968_20260711_v06_init_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/__init__.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/968_20260711_v06_init_data.json,968,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/__init__.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/969_20260711_v06_init_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/__init__.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/969_20260711_v06_init_meta.json,969,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/_axes.data.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/970_20260711_v06_axes_data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/_axes.data.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/970_20260711_v06_axes_data.json,970,20260711,v06,normalized retained research artifact name,renamed
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/_axes.meta.json,/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/971_20260711_v06_axes_meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/_axes.meta.json,99_quarantine/unused_generated/mypy_cache/3.11/matplotlib/axes/971_20260711_v06_axes_meta.json,971,20260711,v06,normalized retained research artifact name,renamed
